Subj_idx,trial,condition,stimulus,response,confidence,rt,correct
12,50,3,2,2,0.731,0.616120332997525,1
12,1,2,2,2,0.64,6.95820858399384,1
12,2,3,1,2,0.666,0.863076250010636,0
12,3,3,2,2,0.667,0.441004667023662,1
12,4,2,2,2,0.667,0.433232041978044,1
12,5,2,1,1,0.575,2.04630237500533,1
12,6,1,1,1,0.6,0.83928233399638,1
12,7,2,1,1,0.6,0.409475791995646,1
12,8,1,1,2,0.587,1.515206415992,0
12,9,1,1,1,0.576,0.824288875010097,1
12,10,3,2,2,0.641,1.10804129199823,1
12,11,3,2,2,0.646,0.719985875010025,1
12,12,1,2,2,0.718,0.915297208994161,1
12,13,3,2,2,0.848,1.31026883301092,1
12,14,3,2,2,0.935,0.823573417001171,1
12,15,1,2,2,0.633,1.88064550000126,1
12,16,1,1,1,0.697,1.11003316601273,1
12,17,2,2,2,0.585,1.05078725001658,1
12,18,3,2,2,0.78,1.20067508402281,1
12,19,1,2,2,0.883,0.857823958009249,1
12,20,1,1,2,0.82,0.798971416981658,0
12,21,1,2,2,0.785,0.602436290995684,1
12,22,2,2,2,0.789,0.778454250015784,1
12,23,2,1,1,0.695,1.75579825000023,1
12,24,1,1,1,0.6,2.11175158302649,1
12,25,2,1,2,0.563,0.881305292015895,0
12,26,1,1,2,0.594,1.98515254200902,0
12,27,3,2,2,0.569,1.21732395899016,1
12,28,2,2,2,0.68,0.786034874996403,1
12,29,2,2,2,0.649,0.723309124994557,1
12,30,2,1,1,0.653,1.29323637500056,1
12,31,2,1,1,0.6,1.1600669590116,1
12,32,3,1,1,0.572,0.917023540998343,1
12,33,3,1,1,0.572,0.477070833003381,1
12,34,1,1,1,0.616,0.951660708000418,1
12,35,3,2,2,0.908,1.57761887501692,1
12,36,3,2,2,0.906,0.425248083978659,1
12,37,2,1,2,0.906,0.414576165989274,0
12,38,2,1,1,0.64,1.42691579199163,1
12,39,3,1,1,0.707,0.721333166991826,1
12,40,1,2,2,0.658,1.05753862499841,1
12,41,3,1,1,0.822,1.12911895799334,1
12,42,2,2,1,0.796,0.572511875012424,0
12,43,1,2,1,0.769,1.49775891701574,0
12,44,1,1,1,0.714,0.63831958299852,1
12,45,2,1,1,0.714,0.45626937499037,1
12,46,3,2,1,0.714,0.397333333006827,0
12,47,2,1,1,0.714,0.554123707988765,1
12,48,1,2,1,0.714,0.433008166990476,0
12,49,2,2,2,0.635,1.58927112500533,1
12,50,2,2,2,0.652,0.562161917012418,1
12,1,1,1,1,0.752,1.09381575000589,1
12,2,2,2,2,0.672,1.0501178750128,1
12,3,2,1,1,0.651,0.961701084015658,1
12,4,1,2,2,0.765,1.04733245898387,1
12,5,3,1,1,0.693,1.39946895799949,1
12,6,2,2,2,0.756,1.11004695799784,1
12,7,2,1,1,0.667,1.08711520797806,1
12,8,2,1,1,0.667,0.623439290997339,1
12,9,2,2,2,0.644,1.02081670801272,1
12,10,2,1,1,0.666,0.935997207998298,1
12,11,2,2,2,0.62,1.21960266699898,1
12,12,3,1,1,0.635,1.28655049999361,1
12,13,2,1,2,0.606,1.67391433301964,0
12,14,2,2,1,0.631,3.85294129198883,0
12,15,2,1,2,0.628,1.83736579102697,0
12,16,3,1,1,0.675,0.953070582996588,1
12,17,2,2,1,0.573,0.57850720800343,0
12,18,3,2,2,0.625,0.76610466701095,1
12,19,3,1,1,0.651,1.02321416599443,1
12,20,2,1,1,0.514,0.683431665995158,1
12,21,3,1,1,0.514,0.498796917003347,1
12,22,1,1,1,0.617,1.57246500000474,1
12,23,3,1,1,0.615,0.431920624978375,1
12,24,3,1,1,0.612,0.322539582994068,1
12,25,2,1,1,0.612,0.474624916998437,1
12,26,2,1,1,0.654,0.968972041999223,1
12,27,1,2,1,0.649,0.505752083001425,0
12,28,1,2,1,0.645,0.397339749993989,0
12,29,1,1,1,0.645,0.370557832997292,1
12,30,2,2,1,0.644,0.367628999985754,0
12,31,3,1,1,0.644,0.422797457984416,1
12,32,3,1,1,0.644,0.361402000009548,1
12,33,2,1,1,0.644,0.482007832993986,1
12,34,2,1,1,0.637,0.471326041995781,1
12,35,3,1,1,0.735,0.838623624993488,1
12,36,1,1,1,0.701,1.79113450000295,1
12,37,3,2,2,0.62,1.53901149999001,1
12,38,3,1,1,0.709,1.2166931249958,1
12,39,1,1,1,0.705,0.975143707997631,1
12,40,1,2,2,0.62,1.98508566600503,1
12,41,3,2,2,0.619,0.882671457977267,1
12,42,3,1,2,0.623,18.3625615000201,0
12,43,3,1,1,0.682,0.91096874998766,1
12,44,2,2,2,0.612,0.893004625017056,1
12,45,2,1,1,0.655,1.0113777500228,1
12,46,3,1,1,0.84,0.751482416002546,1
12,47,1,2,1,0.83,0.453232832980575,0
12,48,3,2,2,0.676,1.3065329589881,1
12,49,3,2,2,0.699,0.873710625019157,1
12,50,2,2,1,0.648,1.55307029100368,0
12,1,3,1,1,0.702,1.28605870899628,1
12,2,3,1,1,0.702,0.387988000002224,1
12,3,1,2,1,0.702,0.376323125005001,0
12,4,2,1,1,0.702,0.425312875013333,1
12,5,3,2,1,0.702,0.377482167008566,0
12,6,2,1,1,0.699,0.382782416010741,1
12,7,1,2,1,0.698,0.855196624994278,0
12,8,1,2,1,0.698,0.550118749990361,0
12,9,3,1,1,0.698,0.546845959004713,1
12,10,1,2,1,0.698,0.441396583017195,0
12,11,3,1,1,0.698,0.446224957995582,1
12,12,1,2,2,0.609,1.59079358298914,1
12,13,3,1,1,0.652,1.18928558297921,1
12,14,2,2,2,0.645,0.998785290983506,1
12,15,3,2,2,0.656,0.707479292002972,1
12,16,1,1,1,0.616,1.36796208299347,1
12,17,1,1,2,0.577,1.32760608399985,0
12,18,3,1,1,0.584,1.34170245897258,1
12,19,1,2,2,0.65,1.15944966700044,1
12,20,2,2,2,0.597,2.08019166698796,1
12,21,1,2,2,0.601,0.696975833998295,1
12,22,3,2,2,0.601,0.462555665988475,1
12,23,1,2,2,0.601,0.521502834017156,1
12,24,3,2,2,0.601,0.364794833993074,1
12,25,3,1,1,0.716,0.968231083010323,1
12,26,3,2,2,0.73,1.21567112501361,1
12,27,3,2,2,0.73,0.434062000014819,1
12,28,1,2,2,0.73,0.461598666006466,1
12,29,2,2,2,0.73,0.357376666011987,1
12,30,3,1,1,0.706,1.37106091700844,1
12,31,2,1,1,0.706,0.524061708012596,1
12,32,1,2,2,0.559,1.18124720800552,1
12,33,2,2,1,0.689,1.1591980420053,0
12,34,2,2,1,0.689,0.416136834013741,0
12,35,3,2,2,0.601,1.41867312500835,1
12,36,1,1,1,0.688,1.50026658401475,1
12,37,2,2,2,0.59,0.910529749991838,1
12,38,3,2,2,0.602,1.30502654099837,1
12,39,3,2,2,0.602,0.480056208005408,1
12,40,1,2,2,0.602,1.23701508302474,1
12,41,2,1,1,0.587,1.39158420800231,1
12,42,3,1,2,0.591,2.36560258400277,0
12,43,3,2,2,0.596,0.760548041987931,1
12,44,3,1,1,0.678,1.05894945797627,1
12,45,1,1,2,0.569,1.18608870898606,0
12,46,2,2,1,0.612,0.966865833004704,0
12,47,2,1,1,0.573,0.730552291002823,1
12,48,2,1,1,0.572,2.09853220899822,1
12,49,3,1,1,0.651,0.860220375005156,1
12,50,3,1,1,0.688,0.622608250007033,1
12,1,2,1,1,0.682,1.77973150002072,1
12,2,2,1,1,0.677,0.439833582990104,1
12,3,1,2,1,0.676,0.483488917001523,0
12,4,2,1,1,0.676,0.410097999993013,1
12,5,3,2,2,0.708,1.14864895900246,1
12,6,1,2,2,0.711,1.02354304198525,1
12,7,1,1,1,0.63,0.938038666005014,1
12,8,1,1,1,0.63,0.585198874992784,1
12,9,1,2,1,0.63,0.313089041999774,0
12,10,3,1,1,0.63,0.370207083004061,1
12,11,3,2,2,0.841,1.1161737079965,1
12,12,3,1,1,0.754,0.984551083995029,1
12,13,1,2,1,0.68,0.676053041999694,0
12,14,1,2,1,0.568,0.602591417002259,0
12,15,1,1,1,0.568,0.455934333003825,1
12,16,3,2,2,0.627,0.796879417001037,1
12,17,1,2,2,0.627,1.07079066699953,1
12,18,2,1,1,0.668,0.834808208979666,1
12,19,1,1,2,0.619,0.785985958005767,0
12,20,1,1,1,0.623,0.936769791005645,1
12,21,3,1,1,0.652,0.614494208013639,1
12,22,2,1,1,0.652,0.500247749994742,1
12,23,1,2,2,0.647,1.13587987498613,1
12,24,1,1,2,0.651,0.497395874990616,0
12,25,3,2,2,0.628,0.433735250000609,1
12,26,2,2,2,0.605,0.930725415993948,1
12,27,3,2,2,0.648,0.711888541001827,1
12,28,3,1,1,0.73,1.0807671250077,1
12,29,2,1,1,0.661,0.528504707996035,1
12,30,1,2,1,0.661,0.528163292008685,0
12,31,1,1,2,0.586,1.43825187499169,0
12,32,1,1,1,0.612,0.852694999979576,1
12,33,2,1,1,0.611,0.442520709009841,1
12,34,2,1,1,0.642,0.771426958002849,1
12,35,1,2,2,0.661,0.910419749998255,1
12,36,1,1,1,0.723,1.01412645800156,1
12,37,2,1,1,0.73,0.594989625009475,1
12,38,3,2,2,0.691,1.50488787499489,1
12,39,3,1,1,0.646,1.09399349999148,1
12,40,1,2,2,0.663,1.05693204200361,1
12,41,3,2,2,0.62,1.07343250000849,1
12,42,3,2,2,0.624,0.481236583000282,1
12,43,1,2,1,0.696,0.78452495901729,0
12,44,3,2,2,0.644,0.79608566701063,1
12,45,3,2,2,0.644,0.383854999992764,1
12,46,2,1,1,0.614,0.921688375005033,1
12,47,2,1,1,0.627,0.969121000001905,1
12,48,2,1,1,0.674,0.625322667008732,1
12,49,1,1,1,0.665,0.769505083997501,1
12,50,1,1,1,0.665,0.448263666999992,1
12,1,2,1,1,0.732,0.633355333993677,1
12,2,2,2,2,0.745,0.871572584001115,1
12,3,3,1,1,0.633,0.776148041011766,1
12,4,3,2,2,0.697,0.89811725000618,1
12,5,1,1,1,0.619,0.713453250005841,1
12,6,3,1,1,0.613,0.441500084009022,1
12,7,1,1,1,0.613,0.402270958002191,1
12,8,1,1,1,0.613,0.398894540994661,1
12,9,2,2,2,0.684,0.807512041006703,1
12,10,2,1,1,0.575,0.912737042002846,1
12,11,2,2,2,0.697,0.744347959000152,1
12,12,2,2,2,0.697,0.530312791001052,1
12,13,2,1,1,0.603,1.16047958299168,1
12,14,1,2,2,0.643,0.825006792001659,1
12,15,2,2,1,0.623,0.809531625011005,0
12,16,2,1,2,0.6,0.691291832976276,0
12,17,1,1,1,0.585,0.873330625006929,1
12,18,3,2,2,0.693,0.638292125018779,1
12,19,1,1,2,0.66,0.688830083992798,0
12,20,3,2,2,0.721,0.634386666992214,1
12,21,2,2,2,0.784,0.642138708994025,1
12,22,1,2,1,0.644,0.857829374988796,0
12,23,1,2,1,0.644,0.545080791984219,0
12,24,2,1,1,0.644,0.446295625006314,1
12,25,2,1,1,0.644,0.453039707994321,1
12,26,1,2,2,0.799,0.972145333013032,1
12,27,3,1,1,0.612,1.00705591600854,1
12,28,1,1,1,0.668,0.760306291980669,1
12,29,3,2,2,0.681,1.01360141701298,1
12,30,3,2,2,0.68,0.456824458000483,1
12,31,1,2,2,0.814,0.616231874999357,1
12,32,1,1,1,0.679,0.883469666994642,1
12,33,2,2,2,0.654,1.18274337498588,1
12,34,3,2,2,0.778,0.578427625005133,1
12,35,1,1,1,0.718,0.909256000013556,1
12,36,1,1,2,0.785,0.890181707974989,0
12,37,2,2,2,0.793,0.887513416004367,1
12,38,3,1,1,0.7,0.954480832995614,1
12,39,3,2,2,0.777,0.895637000008719,1
12,40,2,1,1,0.622,0.834128916001646,1
12,41,2,1,2,0.697,0.830362875014544,0
12,42,2,2,2,0.697,0.506233541993424,1
12,43,2,1,1,0.691,0.937902791978559,1
12,44,3,2,2,0.666,0.874840291013243,1
12,45,2,2,1,0.63,0.856925166008295,0
12,46,3,1,1,0.633,0.47523437498603,1
12,47,2,1,1,0.682,0.609709167008987,1
12,48,1,2,2,0.795,0.937955041008536,1
12,49,2,1,2,0.795,0.461032792023616,0
12,50,2,2,2,0.795,0.43373762498959,1
12,1,3,1,1,0.684,1.11398850000114,1
12,2,3,2,1,0.684,1.08713587501552,0
12,3,2,1,2,0.67,0.710110041982261,0
12,4,1,2,2,0.664,0.408067791024223,1
12,5,3,2,2,0.664,0.465877208975144,1
12,6,1,1,1,0.645,0.969697708002059,1
12,7,3,2,2,0.585,1.15974579201429,1
12,8,2,1,1,0.687,0.904459417011822,1
12,9,2,1,1,0.608,0.612957958015613,1
12,10,2,1,1,0.623,0.635622624977259,1
12,11,2,2,2,0.677,1.3746072910144,1
12,12,3,1,1,0.815,1.14072779100388,1
12,13,3,2,2,0.686,1.05281387499417,1
12,14,3,2,2,0.656,1.14079520801897,1
12,15,3,2,2,0.7,0.682037958002184,1
12,16,3,2,2,0.731,0.5322894169949,1
12,17,1,1,1,0.699,1.2185742080037,1
12,18,2,2,2,0.717,0.744553791999351,1
12,19,1,2,2,0.716,0.448901458003093,1
12,20,3,1,1,0.621,0.783159042010084,1
12,21,3,2,2,0.631,0.733292958000675,1
12,22,2,1,1,0.629,0.65355379198445,1
12,23,3,2,2,0.635,0.624501624988625,1
12,24,2,2,1,0.561,0.614152750000358,0
12,25,2,2,2,0.608,0.530767374992138,1
12,26,3,2,2,0.663,0.544107749999966,1
12,27,2,1,1,0.733,1.04069920800976,1
12,28,1,2,1,0.654,0.513430209015496,0
12,29,3,2,2,0.624,1.16040900000371,1
12,30,1,2,2,0.707,0.863518875004956,1
12,31,1,1,1,0.69,1.82561112500844,1
12,32,1,1,2,0.721,1.50322770798812,0
12,33,1,2,2,0.722,0.862779374991078,1
12,34,3,1,1,0.629,1.03399291701498,1
12,35,3,2,2,0.74,0.862619040999562,1
12,36,1,2,1,0.662,0.804625459015369,0
12,37,2,2,2,0.689,0.905123583012028,1
12,38,1,1,1,0.571,0.81649933301378,1
12,39,3,2,2,0.7,0.843012208002619,1
12,40,1,2,2,0.647,0.895815541996853,1
12,41,3,2,2,0.648,0.417165874998318,1
12,42,1,2,1,0.803,1.13686216599308,0
12,43,3,2,2,0.677,1.11418625002261,1
12,44,2,1,1,0.786,1.19187375000911,1
12,45,3,2,2,0.652,1.5297914170078,1
12,46,1,1,2,0.64,0.96519787501893,0
12,47,3,1,1,0.736,1.3226010829967,1
12,48,1,1,2,0.669,1.08340045798104,0
12,49,1,1,2,0.664,0.903413582971552,0
12,50,1,2,2,0.664,0.422303750005085,1
12,1,1,1,1,0.712,1.20042687497335,1
12,2,1,1,1,0.696,0.85636154099484,1
12,3,2,1,1,0.705,0.638240917003714,1
12,4,3,2,1,0.704,0.474262417003047,0
12,5,2,2,1,0.704,0.462596666999161,0
12,6,1,2,1,0.704,0.441320082987659,0
12,7,3,1,1,0.704,0.455083207983989,1
12,8,1,1,1,0.704,0.417197332979413,1
12,9,3,2,2,0.746,1.37385000000359,1
12,10,1,1,1,0.725,1.80779412499396,1
12,11,2,1,1,0.68,0.500802041002316,1
12,12,1,1,1,0.679,0.408510207984364,1
12,13,3,1,1,0.679,0.413221208989853,1
12,14,1,1,1,0.679,0.627774334017886,1
12,15,1,2,1,0.679,0.509656167007051,0
12,16,1,1,1,0.679,0.415096332988469,1
12,17,1,2,1,0.679,0.392633791983826,0
12,18,3,2,2,0.62,0.986873707995983,1
12,19,2,2,2,0.62,0.54298362499685,1
12,20,3,2,2,0.62,0.556123042013496,1
12,21,3,1,1,0.676,1.12784183301846,1
12,22,2,2,1,0.675,0.548470040987013,0
12,23,3,2,2,0.649,1.2337580830208,1
12,24,3,2,2,0.649,0.512945791997481,1
12,25,2,2,1,0.739,0.905847249989165,0
12,26,3,2,2,0.693,1.43520404200535,1
12,27,1,2,2,0.682,0.808653125015553,1
12,28,1,1,1,0.629,1.37125029199524,1
12,29,1,1,1,0.642,0.834213708003517,1
12,30,3,1,1,0.645,0.504684124985943,1
12,31,1,1,1,0.649,0.780384665995371,1
12,32,2,1,1,0.549,0.844591624976601,1
12,33,1,2,2,0.575,0.980774166004267,1
12,34,3,1,1,0.777,0.961239292024402,1
12,35,1,1,1,0.775,0.582896916981554,1
12,36,1,2,2,0.577,0.9757063750003,1
12,37,1,1,1,0.632,1.05813708298956,1
12,38,1,2,1,0.623,0.794052209006622,0
12,39,3,2,2,0.688,1.20110224999371,1
12,40,2,1,2,0.688,0.757637208997039,0
12,41,1,1,2,0.63,0.492218125000363,0
12,42,2,2,2,0.63,0.512476083997171,1
12,43,1,1,1,0.624,1.26693504099967,1
12,44,2,1,2,0.682,1.36751587499748,0
12,45,2,1,1,0.594,0.950043832999654,1
12,46,2,1,1,0.608,0.784791334008332,1
12,47,1,1,1,0.65,0.69822037499398,1
12,48,3,1,1,0.644,0.425362499983748,1
12,49,1,2,1,0.644,0.479709082981572,0
12,50,1,1,1,0.644,0.500146792008309,1
12,1,3,1,1,0.818,1.88040883297799,1
12,2,2,1,1,0.801,0.963242083991645,1
12,3,1,1,1,0.647,0.569803499995032,1
12,4,2,2,1,0.647,0.394135666021612,0
12,5,1,2,1,0.551,0.688963916996727,0
12,6,1,1,1,0.634,0.692410040996037,1
12,7,1,1,1,0.661,0.6967315840011,1
12,8,1,1,1,0.694,1.39244779199362,1
12,9,1,1,1,0.694,0.468479167000623,1
12,10,3,1,1,0.693,0.565711207978893,1
12,11,1,1,1,0.693,0.523374292009976,1
12,12,2,1,1,0.733,0.777636332990369,1
12,13,1,1,2,0.62,1.97854262500186,0
12,14,2,2,2,0.622,0.625147667014971,1
12,15,3,1,1,0.678,1.07540775000234,1
12,16,3,2,2,0.575,1.2075522080122,1
12,17,2,2,1,0.621,1.15109420800582,0
12,18,3,1,2,0.639,1.43715695798164,0
12,19,1,1,1,0.598,1.08104625000851,1
12,20,1,2,2,0.594,1.49015345799853,1
12,21,2,2,1,0.709,1.84202820798964,0
12,22,3,2,2,0.647,1.26703912499943,1
12,23,2,2,1,0.702,1.23804379199282,0
12,24,1,1,1,0.7,0.582120375009254,1
12,25,2,2,2,0.611,1.59168320801109,1
12,26,3,1,1,0.727,1.2880595830211,1
12,27,3,1,1,0.72,0.540066957997624,1
12,28,3,2,2,0.637,1.09565120900515,1
12,29,3,1,1,0.718,1.15851695899619,1
12,30,1,2,2,0.592,1.45052449998911,1
12,31,1,2,1,0.714,0.943964833015343,0
12,32,3,2,1,0.659,0.638922999991337,0
12,33,1,1,1,0.682,0.640404208010295,1
12,34,2,2,1,0.682,0.44558941599098,0
12,35,3,2,2,0.675,1.08931087501696,1
12,36,3,2,2,0.642,0.760557457979303,1
12,37,1,2,2,0.643,0.440730457979953,1
12,38,3,2,2,0.643,0.40280162502313,1
12,39,1,1,2,0.643,0.408586375007872,0
12,40,3,1,2,0.643,0.397764082998037,0
12,41,3,2,2,0.643,0.402982958010398,1
12,42,3,2,2,0.643,0.423196832998656,1
12,43,2,1,1,0.741,1.02815645802184,1
12,44,2,2,2,0.792,1.27711387499585,1
12,45,3,1,1,0.831,1.01737154199509,1
12,46,2,2,2,0.719,1.32402608302073,1
12,47,3,2,2,0.81,1.37340504099848,1
12,48,1,2,2,0.586,1.2257358340139,1
12,49,2,2,2,0.739,1.0555605419795,1
12,50,1,1,2,0.763,0.970894250000129,0
12,1,2,2,2,0.63,1.81266583400429,1
12,2,1,1,2,0.63,1.0858062079933,0
12,3,3,2,1,0.631,1.1302440839936,0
12,4,1,1,2,0.541,0.890592542011291,0
12,5,2,2,2,0.571,1.1843035829952,1
12,6,1,1,1,0.743,1.05772149999393,1
12,7,3,2,2,0.605,1.19289670800208,1
12,8,3,2,2,0.616,1.09338829101762,1
12,9,2,1,1,0.682,1.76761729101418,1
12,10,1,2,2,0.749,1.56614112498937,1
12,11,1,2,1,0.689,1.265261499997,0
12,12,2,2,2,0.692,1.25599987499299,1
12,13,1,1,1,0.718,1.51700808299938,1
12,14,3,1,1,0.757,1.24576637501013,1
12,15,2,1,2,0.681,1.26162433400168,0
12,16,2,1,1,0.737,1.09388262499124,1
12,17,3,1,1,0.737,0.51450524997199,1
12,18,1,2,2,0.777,1.40608858299674,1
12,19,1,2,1,0.79,1.09378762499546,0
12,20,2,2,2,0.671,1.65703504200792,1
12,21,2,1,1,0.771,1.21252133298549,1
12,22,3,1,1,0.813,1.34697150002467,1
12,23,1,2,2,0.68,1.09976804102189,1
12,24,2,1,1,0.75,2.86227154100197,1
12,25,3,2,1,0.741,0.579816291981842,0
12,26,1,2,1,0.74,0.497000083007151,0
12,27,3,1,1,0.81,1.0711817080155,1
12,28,1,1,1,0.81,0.912912875006441,1
12,29,3,2,1,0.802,0.526256209006533,0
12,30,1,2,1,0.797,0.476484040991636,0
12,31,3,1,1,0.796,0.390651333000278,1
12,32,3,2,2,0.652,2.48505275000934,1
12,33,3,2,2,0.645,0.516645041992888,1
12,34,2,2,2,0.652,1.67420758400112,1
12,35,3,1,1,0.731,1.18114445800893,1
12,36,2,1,1,0.702,0.717939790978562,1
12,37,2,2,2,0.602,1.72832108399598,1
12,38,3,1,2,0.602,0.662261082994519,0
12,39,1,2,2,0.636,0.790332208998734,1
12,40,3,2,2,0.637,1.12058879199321,1
12,41,2,1,2,0.593,0.970899500011001,0
12,42,3,1,1,0.759,1.61602799998946,1
12,43,3,1,1,0.71,0.528011999995215,1
12,44,3,1,1,0.754,0.95263766599237,1
12,45,3,2,2,0.656,0.972108124988154,1
12,46,1,2,1,0.785,0.87990025000181,0
12,47,3,2,2,0.878,1.1771894590056,1
12,48,3,2,2,0.698,1.71640699999989,1
12,49,3,1,2,0.661,1.25667083400185,0
12,50,3,1,1,0.794,1.3819766670058,1
12,1,3,1,1,0.787,1.06944812499569,1
12,2,1,2,1,0.85,0.737721291021444,0
12,3,3,1,1,0.834,0.57009670897969,1
12,4,2,2,2,0.777,0.856008417002158,1
12,5,3,2,2,0.69,0.793392374995165,1
12,6,1,1,1,0.702,0.665441749995807,1
12,7,3,1,1,0.702,0.419104125001468,1
12,8,3,2,2,0.67,0.739342791988747,1
12,9,3,1,1,0.689,0.656740999984322,1
12,10,1,1,1,0.622,0.620601708011236,1
12,11,1,2,2,0.698,0.905072958004894,1
12,12,3,2,1,0.682,0.831589499983238,0
12,13,1,1,1,0.697,0.608383249986218,1
12,14,3,1,1,0.716,0.566608458990231,1
12,15,2,2,1,0.778,0.68816625000909,0
12,16,1,1,1,0.784,0.553556083003059,1
12,17,1,1,1,0.77,0.738665625016438,1
12,18,2,1,1,0.753,0.433459167019464,1
12,19,3,1,1,0.752,0.512422499974491,1
12,20,2,2,2,0.801,1.44729083299171,1
12,21,2,1,1,0.805,0.893071917002089,1
12,22,3,1,1,0.86,0.497650999983307,1
12,23,2,2,1,0.888,0.733186541998293,0
12,24,2,2,2,0.735,1.11855008397833,1
12,25,3,2,2,0.74,0.578544791002059,1
12,26,3,2,2,0.73,0.537902040989138,1
12,27,2,1,1,0.691,0.909600625018356,1
12,28,2,2,2,0.544,0.559413999988465,1
12,29,1,2,2,0.634,0.68163525001728,1
12,30,3,1,1,0.742,0.56126020901138,1
12,31,3,1,1,0.678,0.567194625007687,1
12,32,1,1,1,0.834,0.896217792003881,1
12,33,2,2,2,0.75,0.558053750020918,1
12,34,1,1,1,0.728,0.711643999995431,1
12,35,1,1,2,0.702,0.732230666006217,0
12,36,1,2,2,0.725,0.552751167007955,1
12,37,2,2,2,0.701,0.530778499989538,1
12,38,1,1,1,0.838,0.662588708975818,1
12,39,2,2,2,0.729,0.937033958005486,1
12,40,1,2,2,0.741,0.70618141599698,1
12,41,2,1,1,0.73,0.915714457980357,1
12,42,1,1,1,0.773,0.60734320798656,1
12,43,3,2,1,0.773,0.362972083006753,0
12,44,2,1,1,0.806,1.15226358300424,1
12,45,3,2,2,0.696,0.968325167021248,1
12,46,3,1,1,0.704,0.823254749993794,1
12,47,3,1,1,0.704,0.745029999990948,1
12,48,3,2,1,0.799,0.855568124999991,0
12,49,1,2,1,0.745,0.710865999979433,0
12,50,1,2,2,0.706,0.749874959001318,1
12,1,3,2,2,0.769,1.33734445800656,1
12,2,2,1,1,0.763,0.918420834001154,1
12,3,2,1,1,0.761,0.751369500008877,1
12,4,1,1,1,0.761,0.439564208005322,1
12,5,1,2,1,0.78,0.526824957982171,0
12,6,2,1,1,0.785,0.452365415985696,1
12,7,1,1,1,0.786,0.464355082978727,1
12,8,2,1,1,0.786,0.40229429199826,1
12,9,1,2,2,0.673,1.1347119580023,1
12,10,3,1,1,0.751,0.946059416019125,1
12,11,2,1,2,0.679,0.643780749989673,0
12,12,2,2,2,0.708,0.848593874979997,1
12,13,1,1,1,0.794,0.840190167014953,1
12,14,3,2,2,0.653,0.741604707989609,1
12,15,1,2,1,0.719,0.87438758299686,0
12,16,2,2,1,0.739,0.71763674999238,0
12,17,3,2,2,0.811,0.729578084021341,1
12,18,1,1,1,0.718,0.638796582992654,1
12,19,3,1,1,0.69,0.444113124976866,1
12,20,1,1,1,0.762,0.518307374994038,1
12,21,1,2,1,0.842,0.449016875005327,0
12,22,3,1,1,0.723,0.595044290996157,1
12,23,2,2,1,0.729,0.528169833007269,0
12,24,2,1,1,0.727,0.601089208008489,1
12,25,1,2,2,0.642,1.1271347909933,1
12,26,1,1,1,0.749,1.12531020899769,1
12,27,1,1,1,0.749,0.545517209015088,1
12,28,2,1,1,0.749,0.436365750007099,1
12,29,3,1,1,0.749,0.401824915985344,1
12,30,2,2,2,0.752,0.890157791989623,1
12,31,2,2,2,0.753,0.599995583004784,1
12,32,1,2,1,0.758,0.986538458004361,0
12,33,2,1,1,0.758,0.451435708004283,1
12,34,2,2,2,0.757,0.87381504100631,1
12,35,2,1,1,0.746,0.92119824999827,1
12,36,1,1,2,0.673,0.985398208984407,0
12,37,2,2,2,0.673,0.52671599999303,1
12,38,1,2,2,0.742,1.05890579201514,1
12,39,3,1,1,0.882,0.823772959003691,1
12,40,2,2,2,0.805,0.929084667004645,1
12,41,3,1,1,0.748,0.837986333994195,1
12,42,3,1,1,0.742,0.70277691699448,1
12,43,2,2,2,0.764,1.0100913750066,1
12,44,3,1,1,0.768,0.675859125010902,1
12,45,3,1,1,0.794,1.0166349580104,1
12,46,1,2,2,0.91,0.755425792012829,1
12,47,1,2,1,0.707,0.744126167002833,0
12,48,1,2,2,0.639,0.763255333993584,1
12,49,3,1,1,0.615,0.926224625000032,1
12,50,3,1,1,0.762,1.18544362499961,1
12,1,3,1,1,0.728,0.604522291017929,1
12,2,1,1,1,0.758,0.487675542011857,1
12,3,3,1,1,0.749,0.556751165975584,1
12,4,2,2,1,0.651,0.761452750011813,0
12,5,3,2,2,0.739,0.720592749974458,1
12,6,1,1,1,0.631,0.615668707992882,1
12,7,3,1,1,0.648,0.536503540992271,1
12,8,2,2,1,0.681,0.474325375020271,0
12,9,3,1,1,0.701,0.490620667027542,1
12,10,2,2,1,0.683,0.456087917002151,0
12,11,2,2,1,0.683,0.346032041998114,0
12,12,2,2,2,0.631,0.550890083017293,1
12,13,2,1,1,0.675,0.462684166006511,1
12,14,1,2,1,0.669,0.383375625009649,0
12,15,1,1,2,0.654,0.530649417021777,0
12,16,2,1,1,0.678,0.515592500014463,1
12,17,3,1,1,0.699,0.447329290997004,1
12,18,3,1,1,0.699,0.412659958004951,1
12,19,2,1,1,0.699,0.449152749992209,1
12,20,1,1,2,0.649,0.638036707998253,0
12,21,1,1,1,0.654,0.66102541598957,1
12,22,1,2,2,0.764,0.601103374996455,1
12,23,3,2,2,0.724,0.752376624994213,1
12,24,3,2,2,0.7,0.466789875004906,1
12,25,2,1,1,0.696,0.91964779200498,1
12,26,3,1,1,0.697,0.455937874998199,1
12,27,3,1,1,0.697,0.407572666998021,1
12,28,3,2,1,0.697,0.456951458996627,0
12,29,3,2,2,0.649,0.907037041994045,1
12,30,3,1,1,0.709,0.690644250018522,1
12,31,1,2,2,0.613,0.76633212500019,1
