Subj_idx,trial,condition,stimulus,response,confidence,rt,correct
19,13,0.08,1,1,0.623,0.668857207987458,1
19,14,0.08,2,2,0.702,0.685974207997788,1
19,15,0.08,1,1,0.657,0.650232790969312,1
19,16,0.08,1,1,0.62,0.86255533300573,1
19,17,0.08,1,2,0.903,0.643116624967661,0
19,18,0.08,2,2,0.752,0.638608084002044,1
19,19,0.08,2,2,0.702,0.663884499983396,1
19,20,0.08,1,2,0.508,0.746440250019077,0
19,21,0.08,2,2,0.505,1.09054337500129,1
19,22,0.08,1,2,0.51,0.670647041988559,0
19,23,0.08,1,1,0.578,1.08607658400433,1
19,24,0.08,1,2,0.504,1.83950725005707,0
19,25,0.08,1,1,0.545,0.784573708020616,1
19,26,0.08,1,2,0.573,0.833035875053611,0
19,27,0.08,1,2,0.553,0.756658709025942,0
19,28,0.08,1,2,0.623,0.687039957963862,0
19,29,0.08,2,1,0.536,0.846510791976471,0
19,30,0.08,1,1,0.547,0.66262158396421,1
2,1,0.06,1,1,0.619,1.71498804166913,1
2,2,0.06,1,2,0.512,1.02812137454748,0
2,3,0.06,1,1,0.612,1.02974945772439,1
2,4,0.06,2,2,0.512,1.15035762544721,1
2,5,0.06,1,2,0.503,0.846967292018235,0
2,6,0.06,2,2,0.503,0.625014792196453,1
2,7,0.06,2,1,0.709,1.17367683257908,0
2,8,0.06,1,1,0.602,1.05493387486786,1
2,9,0.06,1,1,0.502,1.79126866720617,1
2,10,0.06,1,1,0.588,1.54940291587263,1
2,11,0.06,2,1,0.691,1.20044033415616,0
2,12,0.06,2,1,0.596,1.20280987489969,0
2,13,0.06,2,1,0.797,1.38698283396661,0
2,14,0.06,1,2,0.515,1.10149712488055,0
2,15,0.06,2,1,0.631,0.980043167248368,0
2,16,0.06,2,1,0.597,1.4862516252324,0
2,17,0.06,1,1,0.501,1.93056133296341,1
2,18,0.06,1,2,0.501,0.913805167190731,0
2,19,0.06,1,2,0.501,0.709866124205291,0
2,20,0.06,2,2,0.501,1.17759183328599,1
2,21,0.06,2,1,0.504,1.11049912590533,0
2,22,0.06,1,2,0.603,1.02123354189098,0
2,23,0.06,1,1,0.505,1.53500450029969,1
2,24,0.06,1,1,0.505,0.483249874785542,1
2,25,0.06,1,1,0.505,0.585502125322819,1
2,26,0.06,2,1,0.505,0.91422183252871,0
2,27,0.06,1,1,0.689,1.53349108342081,1
2,28,0.06,2,1,0.603,0.963935791514814,0
2,29,0.06,2,1,0.72,1.3371924161911,0
2,30,0.06,2,1,0.507,1.71472791582346,0
2,1,0.06,2,2,0.503,2.142642875202,1
2,2,0.06,1,1,0.907,1.65241200011224,1
2,3,0.06,1,1,0.502,2.15216633398086,1
2,4,0.06,2,1,0.988,1.25182812474668,0
2,5,0.06,2,1,1,1.03983841650188,0
2,6,0.06,2,1,0.595,1.12442795839161,0
2,7,0.06,1,2,0.503,1.50920824985951,0
2,8,0.06,1,2,0.609,1.49169058259577,0
2,9,0.06,1,1,0.773,1.23198112472892,1
2,10,0.06,2,1,0.898,1.34081241581589,0
2,11,0.06,1,1,0.897,1.77368566673249,1
2,12,0.06,2,2,0.505,2.15750175062567,1
2,13,0.06,1,2,0.505,0.970948165282607,0
2,14,0.06,1,1,0.97,1.49486708361655,1
2,15,0.06,2,1,0.988,1.43918633274734,0
2,16,0.06,2,1,0.511,1.78576191607863,0
2,17,0.06,2,1,0.979,1.48679129127413,0
2,18,0.06,1,2,1.012,1.15485116746277,0
2,19,0.06,1,1,0.506,1.24509724974632,1
2,20,0.06,2,2,0.985,1.50400054175407,1
2,21,0.06,2,2,0.618,2.85003116726875,1
2,22,0.06,2,1,0.644,1.37143941689283,0
2,23,0.06,2,2,0.722,1.12465495895594,1
2,24,0.06,1,2,0.507,0.981569666415453,0
2,25,0.06,2,2,0.792,1.72785274963826,1
2,26,0.06,1,1,0.673,1.29298024997115,1
2,27,0.06,1,2,0.51,1.22821254190058,0
2,28,0.06,1,2,0.691,1.44657995831221,0
2,29,0.06,2,2,0.509,1.07874237466604,1
2,30,0.06,1,1,0.574,1.38848979212344,1
2,1,0.06,1,2,0.504,1.91444070823491,0
2,2,0.06,1,2,0.69,1.5785216242075,0
2,3,0.06,2,1,0.526,1.11681016534567,0
2,4,0.06,2,2,0.503,1.84558054059744,1
2,5,0.06,1,2,0.881,1.58946533314884,0
2,6,0.06,1,1,0.892,2.09971983358264,1
2,7,0.06,1,1,0.897,0.868961500003934,1
2,8,0.06,1,1,0.586,1.10274645779282,1
2,9,0.06,1,2,0.503,1.49282479193062,0
2,10,0.06,2,2,0.58,1.31438070721924,1
2,11,0.06,2,1,0.628,1.01226812507957,0
2,12,0.06,1,2,0.613,0.988856208510697,0
2,13,0.06,1,1,0.507,1.05984225030988,1
2,14,0.06,1,1,0.503,1.44424412492663,1
2,15,0.06,1,1,1,1.47138249967247,1
2,16,0.06,1,1,0.501,2.45157549995929,1
2,17,0.06,1,1,1,1.22536391671747,1
2,18,0.06,2,2,0.975,1.2872334998101,1
2,19,0.06,1,2,0.501,1.66180745791644,0
2,20,0.06,2,2,0.999,1.40226320829242,1
2,21,0.06,2,1,0.504,1.19741062540561,0
2,22,0.06,2,1,0.997,1.11740137450397,0
2,23,0.06,2,1,0.993,0.877851624973118,0
2,24,0.06,1,1,0.501,1.73846458271146,1
2,25,0.06,2,1,0.501,0.671705916523933,0
2,26,0.06,1,1,1,1.10214100033045,1
2,27,0.06,1,1,0.607,1.44734708312899,1
2,28,0.06,1,1,0.607,0.833495167084038,1
2,29,0.06,1,1,0.607,1.31022012513131,1
2,30,0.06,1,1,0.974,1.6382482079789,1
2,1,0.06,2,2,0.505,4.4324755417183,1
2,2,0.06,1,1,1,1.48438679240644,1
2,3,0.06,1,1,0.626,1.25902341678739,1
2,4,0.06,2,1,0.809,1.10188924986869,0
2,5,0.06,1,1,0.612,0.929975249804556,1
2,6,0.06,1,2,0.693,1.95165808312595,0
2,7,0.06,2,2,0.605,1.24950574990362,1
2,8,0.06,2,2,0.607,0.883207584731281,1
2,9,0.06,2,2,0.618,1.51200412493199,1
2,10,0.06,2,2,0.804,1.19466154277325,1
2,11,0.06,2,2,0.879,1.32720529194921,1
2,12,0.06,2,2,0.893,1.70280987489969,1
2,13,0.06,1,2,0.9,0.910833791829646,0
2,14,0.06,1,2,0.981,0.971815083175898,0
2,15,0.06,2,2,0.511,1.08236525021493,1
2,16,0.06,1,1,0.606,1.64950162544847,1
2,17,0.06,2,2,0.634,1.2379222502932,1
2,18,0.06,1,2,0.721,1.25725766643882,0
2,19,0.06,2,1,0.512,1.67282912507653,0
2,20,0.06,2,2,0.615,1.0771212913096,1
2,21,0.06,1,2,0.615,0.677616083994508,0
2,22,0.06,2,2,0.703,1.98554695770144,1
2,23,0.06,1,2,0.777,1.00536074955016,0
2,24,0.06,2,1,0.5,1.24371374957263,0
2,25,0.06,2,1,0.8,1.30268058273941,0
2,26,0.06,2,1,0.8,0.696325249969959,0
2,27,0.06,2,2,0.505,5.12301874998957,1
2,28,0.06,2,1,0.977,1.386763417162,0
2,29,0.06,1,1,0.977,0.617271500639617,1
2,30,0.06,2,2,0.502,1.41539479140192,1
2,1,0.045,1,1,0.573,1.15889249928296,1
2,2,0.045,2,1,0.505,1.0880318749696,0
2,3,0.045,2,1,0.505,0.808533875271678,0
2,4,0.045,2,1,0.505,0.58724929112941,0
2,5,0.045,2,1,0.505,0.734548499807715,0
2,6,0.045,2,1,0.505,0.801592875272036,0
2,7,0.045,1,1,0.756,1.04797262512147,1
2,8,0.045,1,1,0.501,1.42483133263886,1
2,9,0.045,2,1,0.5,1.31204137578607,0
2,10,0.045,1,2,0.7,1.06119566597044,0
2,11,0.045,2,1,0.903,2.09306558314711,0
2,12,0.045,1,1,0.601,1.39680070802569,1
2,13,0.045,1,1,0.971,1.54114454146475,1
2,14,0.045,1,1,0.503,1.72530908416957,1
2,15,0.045,2,1,0.907,1.21440225001425,0
2,16,0.045,2,1,0.502,3.91808208450675,0
2,17,0.045,1,1,0.691,1.54590591602027,1
2,18,0.045,2,1,0.596,2.02089929208159,0
2,19,0.045,1,2,0.587,2.26836924999952,0
2,20,0.045,2,1,0.505,1.24033583328128,0
2,21,0.045,2,1,0.505,0.60042320843786,0
2,22,0.045,2,1,0.665,0.561021915636957,0
2,23,0.045,1,1,0.506,1.33466445747763,1
2,24,0.045,1,1,0.506,0.720297333784401,1
2,25,0.045,2,1,1,1.42955758422613,0
2,26,0.045,1,2,1.002,1.51049124915153,0
2,27,0.045,2,2,0.699,1.00620095804334,1
2,28,0.045,2,1,0.699,1.59066062513739,0
2,29,0.045,2,1,0.811,1.63588649965823,0
2,30,0.045,2,2,0.783,1.45495870802552,1
2,1,0.045,2,2,0.706,2.31317120883614,1
2,2,0.045,1,2,0.506,1.89113533310592,0
2,3,0.045,2,2,0.626,1.97901241667569,1
2,4,0.045,2,2,0.626,0.85480675008148,1
2,5,0.045,2,1,0.789,3.35076045896858,0
2,6,0.045,2,2,0.961,1.42858687415719,1
2,7,0.045,1,1,0.503,1.55823395773768,1
2,8,0.045,1,2,0.709,2.66505645867437,0
2,9,0.045,2,2,0.507,1.14828724972904,1
2,10,0.045,1,2,0.982,2.6935779992491,0
2,11,0.045,1,1,0.998,1.48369766585529,1
2,12,0.045,2,1,0.996,0.809494791552424,0
2,13,0.045,1,1,0.598,1.83732612524182,1
2,14,0.045,1,1,0.778,1.37850787490606,1
2,15,0.045,1,1,0.997,1.13333779200912,1
2,16,0.045,2,2,0.504,1.4495698325336,1
2,17,0.045,1,1,0.604,1.20692004170269,1
2,18,0.045,2,1,0.788,1.18141237553209,0
2,19,0.045,1,1,0.705,0.989758083596826,1
2,20,0.045,1,1,0.704,0.982920499518514,1
2,21,0.045,1,1,0.508,1.09533908311278,1
2,22,0.045,2,1,0.604,1.11120054125786,0
2,23,0.045,1,1,0.51,0.911171667277813,1
2,24,0.045,2,1,0.51,0.736143250018358,0
2,25,0.045,2,2,0.598,1.09498954191804,1
2,26,0.045,1,2,0.583,0.924296207726002,0
2,27,0.045,2,1,0.596,1.43025254178792,0
2,28,0.045,2,2,0.785,3.69569637440145,1
2,29,0.045,2,2,0.795,1.84662020765245,1
2,30,0.045,1,1,0.798,1.84494999982417,1
2,1,0.045,2,2,0.504,4.1318434169516,1
2,2,0.045,1,1,0.803,2.39839366544038,1
2,3,0.045,1,1,0.505,2.10012729186565,1
2,4,0.045,2,1,1,1.17104533314705,0
2,5,0.045,2,1,1,0.59026600047946,0
2,6,0.045,1,2,0.958,1.30988683272153,0
2,7,0.045,1,1,0.964,1.69342083390802,1
2,8,0.045,1,2,0.962,1.28575608320534,0
2,9,0.045,2,1,0.503,1.13469245843589,0
2,10,0.045,1,2,0.606,1.76762958336622,0
2,11,0.045,1,1,0.598,1.25344079174101,1
2,12,0.045,1,2,0.595,1.50241545774043,0
2,13,0.045,1,1,0.501,1.47514483332634,1
2,14,0.045,1,1,0.61,1.80152091756463,1
2,15,0.045,1,2,0.722,2.99819033313543,0
2,16,0.045,1,1,0.502,1.39623295795172,1
2,17,0.045,2,1,0.502,1.31592908315361,0
2,18,0.045,1,2,0.672,1.32516283355653,0
2,19,0.045,2,2,0.506,0.916196750476956,1
2,20,0.045,2,1,0.599,1.22865429148078,0
2,21,0.045,2,2,0.77,1.47674491722137,1
2,22,0.045,1,2,0.894,2.56691008247435,0
2,23,0.045,2,1,0.502,1.3256866671145,0
2,24,0.045,2,2,0.912,1.57109775021672,1
2,25,0.045,1,2,0.505,1.3672598330304,0
2,26,0.045,1,2,0.72,2.12505258340389,0
2,27,0.045,1,1,0.808,1.48516912572086,1
2,28,0.045,2,1,0.596,1.39434612542391,0
2,29,0.045,2,2,0.501,1.17581979185343,1
2,30,0.045,2,2,0.502,0.6772780418396,1
2,1,0.045,1,2,0.501,15.9100113753229,0
2,2,0.045,1,2,0.615,4.41825316660106,0
2,3,0.045,2,1,0.688,1.90256637521088,0
2,4,0.045,2,2,0.782,2.81383849959821,1
2,5,0.045,1,1,0.512,1.05989879090339,1
2,6,0.045,1,1,0.509,1.27111474983394,1
2,7,0.045,1,1,0.722,1.48986637499183,1
2,8,0.045,2,1,0.508,1.53286879137158,0
2,9,0.045,2,1,0.627,1.26356312446296,0
2,10,0.045,2,1,0.789,1.38249308429658,0
2,11,0.045,2,2,0.597,2.30776245798916,1
2,12,0.045,2,2,0.509,1.33886729087681,1
2,13,0.045,1,2,0.8,1.95091679133475,0
2,14,0.045,2,2,0.505,8.7723899167031,1
2,15,0.045,1,2,0.623,1.19536137487739,0
2,16,0.045,1,1,0.808,1.65455462504178,1
2,17,0.045,1,1,0.891,0.966503707692027,1
2,18,0.045,2,1,0.999,2.76664341706783,0
2,19,0.045,2,1,0.999,0.606151624582708,0
2,20,0.045,2,1,0.602,1.18346279207617,0
2,21,0.045,2,2,0.643,1.20507124997675,1
2,22,0.045,1,1,0.67,1.03707720898092,1
2,23,0.045,2,1,0.622,1.28648949973285,0
2,24,0.045,2,1,0.837,0.848782625049353,0
2,25,0.045,2,2,0.733,0.999833333306015,1
2,26,0.045,2,2,0.501,1.17563075013459,1
2,27,0.045,2,1,0.774,0.899395749904215,0
2,28,0.045,1,1,0.774,0.682109666988254,1
2,29,0.045,2,1,0.594,1.82121945824474,0
2,30,0.045,1,1,0.934,1.2504175407812,1
2,1,0.08,2,1,1,1.57558520976454,0
2,2,0.08,1,1,0.717,1.12257204204798,1
2,3,0.08,2,1,0.994,1.2673783749342,0
2,4,0.08,2,1,0.608,1.17334999982268,0
2,5,0.08,2,2,0.626,0.920264166779816,1
2,6,0.08,1,1,0.646,0.749817540869117,1
2,7,0.08,2,1,0.694,1.00085291732103,0
2,8,0.08,1,1,0.543,1.15208737552166,1
2,9,0.08,1,2,0.504,1.13568770792335,0
2,10,0.08,1,1,0.815,1.17355008423328,1
2,11,0.08,1,2,0.736,1.17629762459546,0
2,12,0.08,2,2,0.503,1.01670750044286,1
2,13,0.08,2,2,0.601,1.44477945938706,1
2,14,0.08,1,1,0.5,1.72722970880568,1
2,15,0.08,1,2,0.609,1.42017416656017,0
2,16,0.08,2,1,0.504,1.90944604109973,0
2,17,0.08,2,1,0.599,1.02130954246968,0
2,18,0.08,1,1,0.599,0.862000042572618,1
2,19,0.08,2,1,0.503,1.22230154182762,0
2,20,0.08,2,1,0.503,0.599270042032003,0
2,21,0.08,2,1,0.503,0.650884833186865,0
2,22,0.08,2,1,0.503,0.564319499768317,0
2,23,0.08,1,1,0.611,0.972842250019312,1
2,24,0.08,2,2,0.604,0.958687625825405,1
2,25,0.08,2,2,0.679,0.935786540620029,1
2,26,0.08,2,1,0.786,1.41585112549365,0
2,27,0.08,2,1,0.786,0.625647583045065,0
2,28,0.08,2,2,0.887,1.24595812428743,1
2,29,0.08,2,2,0.503,1.46910308301449,1
2,30,0.08,2,2,0.783,0.968528582714498,1
2,1,0.08,1,1,1,2.69536745920777,1
2,2,0.08,2,1,1,2.20203625038266,0
2,3,0.08,2,1,1,0.460083584301174,0
2,4,0.08,2,1,1,0.502221416682005,0
2,5,0.08,1,1,1,1.09453950077295,1
2,6,0.08,2,2,0.504,2.1827058326453,1
2,7,0.08,1,2,1.003,1.32608558330685,0
2,8,0.08,1,1,0.996,1.93386374972761,1
2,9,0.08,1,1,1,0.830212541855872,1
2,10,0.08,2,2,1.008,1.39212062489241,1
2,11,0.08,1,1,0.502,2.28976595774293,1
2,12,0.08,2,1,0.997,1.22797266673297,0
2,13,0.08,1,1,0.997,0.303429999388754,1
2,14,0.08,2,2,1.002,2.00207633338869,1
2,15,0.08,1,1,0.504,2.87681400030851,1
2,16,0.08,1,1,0.998,2.94885308295488,1
2,17,0.08,1,1,0.998,1.07020820770413,1
2,18,0.08,2,1,0.998,1.60732112452388,0
2,19,0.08,1,1,0.501,1.91831008251756,1
2,20,0.08,2,2,1.007,1.88417754136026,1
2,21,0.08,1,1,0.995,1.5255029592663,1
2,22,0.08,1,1,0.999,1.82787058409303,1
2,23,0.08,2,2,0.991,1.72452775016427,1
2,24,0.08,2,1,0.504,1.23019579146057,0
2,25,0.08,1,1,0.995,1.44580737501383,1
2,26,0.08,2,2,1.013,2.00198195874691,1
2,27,0.08,1,1,0.998,2.04744983371347,1
2,28,0.08,1,1,1,1.06990266684443,1
2,29,0.08,1,2,1.008,2.50075729191303,0
2,30,0.08,2,2,0.502,1.25771174952388,1
2,1,0.08,2,1,0.998,7.29549837484956,0
2,2,0.08,1,1,0.998,5.32149566616863,1
2,3,0.08,2,1,0.506,5.68031891714782,0
2,4,0.08,1,1,0.995,4.39501979202032,1
2,5,0.08,1,1,0.995,5.59804629068822,1
2,6,0.08,2,2,0.988,6.01059025060385,1
2,7,0.08,1,1,0.5,5.69842383265495,1
2,8,0.08,1,1,0.991,6.01395329181105,1
2,9,0.08,2,2,0.998,6.8832006668672,1
2,10,0.08,2,1,0.503,6.38125158287585,0
2,11,0.08,1,1,0.998,6.15525199938565,1
2,12,0.08,2,1,0.504,6.70895275007933,0
2,13,0.08,2,1,0.504,0.977638500742614,0
2,14,0.08,1,2,1.006,2.72579004149884,0
2,15,0.08,1,1,0.506,1.73554558306932,1
2,16,0.08,2,1,0.998,7.06994179263711,0
2,17,0.08,2,1,0.506,6.41361258272082,0
2,18,0.08,1,2,0.998,3.42943991720676,0
2,19,0.08,1,1,0.505,4.56306412443519,1
2,20,0.08,2,2,0.998,6.84327845834196,1
2,21,0.08,1,1,0.985,1.41988562513143,1
2,22,0.08,1,1,0.985,0.670702083036304,1
2,23,0.08,1,1,0.593,2.58588333427906,1
2,24,0.08,1,1,0.505,0.890112125314772,1
2,25,0.08,1,1,1,1.26220133341849,1
2,26,0.08,2,1,0.504,1.45175604056567,0
2,27,0.08,2,2,1,1.16220874991268,1
2,28,0.08,2,1,1,1.41558666620404,0
2,29,0.08,1,1,1,0.869678749702871,1
2,30,0.08,1,2,0.507,2.43129475042224,0
2,1,0.08,2,1,0.604,1.12819391675293,0
2,2,0.08,1,1,0.867,0.991604917682707,1
2,3,0.08,2,1,0.586,1.08749962504953,0
2,4,0.08,2,2,0.597,1.50989458337426,1
2,5,0.08,2,2,0.618,1.12493154220283,1
2,6,0.08,1,1,0.868,0.89766679238528,1
2,7,0.08,2,1,0.595,2.53021641727537,0
2,8,0.08,1,2,0.78,0.854509833268821,0
2,9,0.08,2,1,0.986,1.22415666654706,0
2,10,0.08,2,1,0.951,1.21529441606253,0
2,11,0.08,1,2,0.959,1.33482829201967,0
2,12,0.08,2,2,0.959,0.884948041290045,1
2,13,0.08,1,2,0.96,1.04008525051177,0
2,14,0.08,2,1,0.986,1.29553308337927,0
2,15,0.08,2,1,1,0.698258792050183,0
2,16,0.08,1,1,0.997,1.51427512522787,1
2,17,0.08,2,1,0.995,1.48521020915359,0
2,18,0.08,2,1,0.573,1.24389479216188,0
2,19,0.08,2,1,0.992,1.31088704057038,0
2,20,0.08,1,2,0.977,1.87583374977112,0
2,21,0.08,2,2,0.51,1.47603466641158,1
2,22,0.08,2,2,0.505,0.775821458548307,1
2,23,0.08,2,2,0.505,0.671166500076652,1
2,24,0.08,2,2,0.505,0.398026707582176,1
2,25,0.08,1,2,0.505,0.362518582493067,0
2,26,0.08,2,2,0.635,2.12010366749018,1
2,27,0.08,2,1,0.71,1.03647624980658,0
2,28,0.08,1,2,0.599,0.884891875088215,0
2,29,0.08,2,1,0.619,0.969081750139594,0
2,30,0.08,1,1,0.501,8.80890283361077,1
2,1,0.06,1,1,0.507,1.24055858328938,1
2,2,0.06,1,1,0.507,1.19728991668671,1
2,3,0.06,2,1,0.507,0.730215666815639,0
2,4,0.06,1,1,0.698,1.10270537529141,1
2,5,0.06,2,1,0.698,0.74107354041189,0
2,6,0.06,2,1,0.596,1.23699854128063,0
2,7,0.06,2,2,0.559,1.90114200022072,1
2,8,0.06,2,2,0.941,1.0548872500658,1
2,9,0.06,1,1,0.967,1.37748162448406,1
2,10,0.06,2,1,0.966,0.724948083050549,0
2,11,0.06,2,1,0.589,1.54288433399051,0
2,12,0.06,2,1,0.701,1.20469320844859,0
2,13,0.06,2,2,0.504,1.21625825017691,1
2,14,0.06,2,1,0.982,1.57784145791084,0
2,15,0.06,2,2,0.965,1.99661975074559,1
2,16,0.06,2,2,0.934,1.90624558273703,1
2,17,0.06,2,2,0.502,1.7767994152382,1
2,18,0.06,2,1,0.73,1.54058133251965,0
2,19,0.06,1,1,1,1.4354871250689,1
2,20,0.06,1,2,0.81,1.66113508306444,0
2,21,0.06,2,2,0.978,1.48237149976194,1
2,22,0.06,1,1,1,1.2072342922911,1
2,23,0.06,2,2,0.995,1.84418270830065,1
2,24,0.06,2,2,0.995,0.749389584176242,1
2,25,0.06,2,2,0.995,0.588788040913641,1
2,26,0.06,2,2,0.995,0.906850207597017,1
2,27,0.06,2,2,0.995,0.670310041867197,1
2,28,0.06,2,2,0.995,0.803988916799426,1
2,29,0.06,2,2,0.995,0.545072374865413,1
2,30,0.06,2,2,0.995,0.748511999845505,1
2,1,0.06,2,2,0.982,1.76867254264653,1
2,2,0.06,1,1,0.994,1.12373154144734,1
2,3,0.06,2,2,0.966,1.30918045900762,1
2,4,0.06,2,2,0.966,0.586800958029926,1
2,5,0.06,1,1,0.975,1.23719112481922,1
2,6,0.06,1,1,0.984,0.957398124970496,1
2,7,0.06,2,2,0.961,1.1062597502023,1
2,8,0.06,1,1,0.987,1.01552937552333,1
2,9,0.06,1,1,0.987,0.558728625066578,1
2,10,0.06,1,1,0.987,0.502453500404954,1
2,11,0.06,2,2,0.982,1.95068991649896,1
2,12,0.06,1,1,1,1.45190212503076,1
2,13,0.06,1,1,1,0.570277750492096,1
2,14,0.06,1,2,0.99,1.79913074988872,0
2,15,0.06,2,2,1.003,1.0506084151566,1
2,16,0.06,1,1,1,1.21400325000286,1
2,17,0.06,1,1,1,0.553437832742929,1
2,18,0.06,1,2,1.008,1.39644049946219,0
2,19,0.06,1,1,1,1.48077945876867,1
2,20,0.06,1,1,1,0.774119916372001,1
2,21,0.06,2,1,1,1.06484395824373,0
2,22,0.06,2,1,1,0.714534999802709,0
2,23,0.06,2,2,0.989,1.2860020827502,1
2,24,0.06,2,2,1.003,1.62836137507111,1
2,25,0.06,1,2,1.009,1.27753791678697,0
2,26,0.06,1,2,0.999,2.64757308270782,0
2,27,0.06,1,2,0.989,1.11643633339554,0
2,28,0.06,1,1,1,1.10959487501532,1
2,29,0.06,2,1,1,0.55066220741719,0
2,30,0.06,1,1,1,0.517969374544919,1
2,1,0.06,2,1,0.992,2.06544166617095,0
2,2,0.06,1,1,0.992,0.539943249896169,1
2,3,0.06,1,2,0.985,1.42372658289969,0
2,4,0.06,1,2,0.985,0.885240499861538,0
2,5,0.06,2,1,0.502,1.33542370796204,0
2,6,0.06,2,1,0.985,1.08378391619772,0
2,7,0.06,2,1,1,1.79917112458497,0
2,8,0.06,1,2,1.01,1.85177433397621,0
2,9,0.06,1,2,1.005,0.773020999506116,0
2,10,0.06,2,1,0.999,1.77642304077744,0
2,11,0.06,1,1,0.999,0.558046624995768,1
2,12,0.06,1,1,0.999,0.4316979162395,1
2,13,0.06,2,1,0.999,0.503247290849686,0
2,14,0.06,1,1,0.999,0.528831542469561,1
2,15,0.06,2,2,0.995,2.04867920745164,1
2,16,0.06,2,2,1.003,1.53998954035342,1
2,17,0.06,1,1,0.999,2.35772495903075,1
2,18,0.06,2,1,1,1.37092237453908,0
2,19,0.06,2,2,0.968,1.85324083361775,1
2,20,0.06,2,2,0.972,1.0838682083413,1
2,21,0.06,1,2,0.972,0.600758249871433,0
2,22,0.06,2,1,0.995,0.981999750249088,0
2,23,0.06,2,1,0.996,0.38420879188925,0
2,24,0.06,1,1,0.996,0.508428083732724,1
2,25,0.06,2,2,1.006,1.05419154092669,1
2,26,0.06,1,2,1.005,0.567281624302268,0
2,27,0.06,1,2,1.005,0.623182750307024,0
2,28,0.06,1,1,0.997,1.21095183305442,1
2,29,0.06,2,2,0.996,1.28271625004709,1
2,30,0.06,2,1,1,1.13394554238766,0
2,1,0.06,2,1,0.976,2.00699962489307,0
2,2,0.06,1,1,0.973,0.819343958050013,1
2,3,0.06,1,1,0.969,1.32574512436986,1
2,4,0.06,1,2,0.946,1.72554675024003,0
2,5,0.06,2,2,0.501,0.958342333324254,1
2,6,0.06,1,1,0.959,1.17369966767728,1
2,7,0.06,1,1,0.937,1.88707095850259,1
2,8,0.06,2,1,0.937,0.882407457567751,0
2,9,0.06,1,2,0.996,1.08379216585308,0
2,10,0.06,2,1,1,1.35598091781139,0
2,11,0.06,1,1,1,1.06284479238093,1
2,12,0.06,1,2,1.006,2.29478812497109,0
2,13,0.06,2,2,0.989,1.07125320937485,1
2,14,0.06,1,2,0.989,0.871080124750733,0
2,15,0.06,2,1,0.99,1.15976458322257,0
2,16,0.06,2,1,0.99,0.470134084112942,0
2,17,0.06,1,2,0.989,1.03099291678518,0
2,18,0.06,1,2,0.989,0.397410583682358,0
2,19,0.06,2,2,0.503,1.14784329198301,1
2,20,0.06,1,2,0.503,0.42249383404851,0
2,21,0.06,2,1,0.994,1.23243970889598,0
2,22,0.06,2,1,0.995,0.757569625042379,0
2,23,0.06,1,2,0.988,1.23188266623765,0
2,24,0.06,2,1,0.993,1.35240520816296,0
2,25,0.06,2,1,0.993,4.6536630410701,0
2,26,0.06,1,1,0.993,0.87401070818305,1
2,27,0.06,1,2,1.004,1.54227458313107,0
2,28,0.06,1,1,0.507,1.41743620764464,1
2,29,0.06,2,1,0.506,2.13428466767073,0
2,30,0.06,2,2,0.987,1.23030158318579,1
2,1,0.045,1,1,1,1.63792804162949,1
2,2,0.045,2,1,0.984,0.545515082776546,0
2,3,0.045,2,1,0.984,0.615415125153959,0
2,4,0.045,1,1,0.963,1.39224362559617,1
2,5,0.045,2,2,0.998,1.09812283422798,1
2,6,0.045,2,2,0.998,0.783260124735534,1
2,7,0.045,2,1,0.995,1.19924662448466,0
2,8,0.045,1,2,0.973,1.56879662536085,0
2,9,0.045,2,1,1,1.21710870880634,0
2,10,0.045,2,2,0.983,1.59847558289766,1
2,11,0.045,1,2,1.027,0.844960624352098,0
2,12,0.045,1,1,1,1.66272962559015,1
2,13,0.045,2,1,1,1.33493808284402,0
2,14,0.045,2,2,1.018,1.65438033267856,1
2,15,0.045,1,2,1.018,0.844104709103703,0
2,16,0.045,2,1,1,1.15048399940133,0
2,17,0.045,1,1,0.6,1.38054699916393,1
2,18,0.045,2,1,0.606,0.974532041698694,0
2,19,0.045,2,2,0.988,1.22267437446862,1
2,20,0.045,2,2,0.988,1.20592166669667,1
2,21,0.045,1,2,0.976,1.48681158293039,0
2,22,0.045,1,2,0.993,1.52669375017285,0
2,23,0.045,1,1,0.989,1.64690233301371,1
2,24,0.045,2,1,0.989,0.980615417473018,0
2,25,0.045,1,2,0.986,1.22171329054981,0
2,26,0.045,1,1,0.995,1.00572079047561,1
2,27,0.045,2,1,0.979,1.23954149987549,0
2,28,0.045,2,2,0.991,1.02921495772898,1
2,29,0.045,2,1,1,3.1369030829519,0
2,30,0.045,1,2,0.52,1.00392487552017,0
2,1,0.045,1,2,0.991,1.74096741713583,0
2,2,0.045,2,1,0.989,1.30176316667348,0
2,3,0.045,1,1,0.983,1.26235495787114,1
2,4,0.045,2,2,0.973,1.31523766648024,1
2,5,0.045,2,2,0.973,1.03272445872426,1
2,6,0.045,1,1,0.997,1.2602416658774,1
2,7,0.045,1,2,0.98,1.9631960419938,0
2,8,0.045,2,2,0.976,1.3435841249302,1
2,9,0.045,2,1,0.996,1.0947917914018,0
2,10,0.045,1,2,0.99,1.48660258390009,0
2,11,0.045,1,1,1,1.31277370918542,1
2,12,0.045,2,1,1,0.509864166378975,0
2,13,0.045,1,2,0.958,1.37373541668057,0
